id,memspec,mcconfig,addressmapping
297,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json
298,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json
299,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x1Gb_brc.json
300,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x1Gb_rbc.json
301,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x256Mb_brc.json
302,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x256Mb_rbc.json
303,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
304,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
305,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
306,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
307,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
308,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
309,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs.json,am_wideio_thermal.json
310,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
311,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
312,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
313,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
314,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
315,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
316,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_x16_brc.json
317,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr3_x16_rbc.json
318,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
319,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_hbm2_8Gb_pc_brc.json
320,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_baroco.json
321,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_robaco.json
322,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_1Gbx16_rocoba.json
323,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_baroco.json
324,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_robaco.json
325,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_512Mbx16_rocoba.json
326,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_lpddr4_8Gbx16_brc.json
327,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
328,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_brc.json
329,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio2_4x64_4x2Gb_rbc.json
330,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x1Gb_brc.json
331,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x1Gb_rbc.json
332,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x256Mb_brc.json
333,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x256Mb_rbc.json
334,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x2Gb_brc.json
335,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x2Gb_rbc.json
336,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x4Gb_brc.json
337,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x4Gb_rbc.json
338,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x512Mb_brc.json
339,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_4x512Mb_rbc.json
340,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_grp.json,am_wideio_thermal.json
341,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
342,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
343,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
344,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
345,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
346,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
347,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_x16_brc.json
348,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr3_x16_rbc.json
349,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
350,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_hbm2_8Gb_pc_brc.json
351,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_baroco.json
352,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_robaco.json
353,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_1Gbx16_rocoba.json
354,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_baroco.json
355,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_robaco.json
356,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_512Mbx16_rocoba.json
357,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_lpddr4_8Gbx16_brc.json
358,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
359,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_brc.json
360,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio2_4x64_4x2Gb_rbc.json
361,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x1Gb_brc.json
362,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x1Gb_rbc.json
363,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x256Mb_brc.json
364,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x256Mb_rbc.json
365,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x2Gb_brc.json
366,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x2Gb_rbc.json
367,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x4Gb_brc.json
368,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x4Gb_rbc.json
369,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x512Mb_brc.json
370,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_4x512Mb_rbc.json
371,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_noref.json,am_wideio_thermal.json
372,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
373,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
374,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
375,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
376,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
377,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
378,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_x16_brc.json
379,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr3_x16_rbc.json
380,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
381,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_hbm2_8Gb_pc_brc.json
382,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_baroco.json
383,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_robaco.json
384,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_1Gbx16_rocoba.json
385,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_baroco.json
386,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_robaco.json
387,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_512Mbx16_rocoba.json
388,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_lpddr4_8Gbx16_brc.json
389,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
390,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_brc.json
391,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio2_4x64_4x2Gb_rbc.json
392,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_brc.json
393,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x1Gb_rbc.json
394,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_brc.json
395,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x256Mb_rbc.json
396,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_brc.json
397,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x2Gb_rbc.json
398,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_brc.json
399,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x4Gb_rbc.json
400,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_brc.json
401,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_4x512Mb_rbc.json
402,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_refp2b.json,am_wideio_thermal.json
403,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
404,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
405,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
406,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
407,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
408,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
409,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_x16_brc.json
410,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr3_x16_rbc.json
411,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
412,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_hbm2_8Gb_pc_brc.json
413,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_baroco.json
414,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_robaco.json
415,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_1Gbx16_rocoba.json
416,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_baroco.json
417,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_robaco.json
418,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_512Mbx16_rocoba.json
419,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_lpddr4_8Gbx16_brc.json
420,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
421,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_brc.json
422,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio2_4x64_4x2Gb_rbc.json
423,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_brc.json
424,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x1Gb_rbc.json
425,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_brc.json
426,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x256Mb_rbc.json
427,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_brc.json
428,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x2Gb_rbc.json
429,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_brc.json
430,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x4Gb_rbc.json
431,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_brc.json
432,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_4x512Mb_rbc.json
433,JEDEC_1Gbx16_LPDDR4-0533.json,fr_fcfs_rfm.json,am_wideio_thermal.json
434,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
435,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
436,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
437,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
438,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
439,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
440,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_x16_brc.json
441,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr3_x16_rbc.json
442,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
443,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_hbm2_8Gb_pc_brc.json
444,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_1Gbx16_baroco.json
445,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_1Gbx16_robaco.json
446,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_1Gbx16_rocoba.json
447,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_512Mbx16_baroco.json
448,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_512Mbx16_robaco.json
449,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_512Mbx16_rocoba.json
450,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_lpddr4_8Gbx16_brc.json
451,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
452,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio2_4x64_4x2Gb_brc.json
453,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio2_4x64_4x2Gb_rbc.json
454,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x1Gb_brc.json
455,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x1Gb_rbc.json
456,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x256Mb_brc.json
457,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x256Mb_rbc.json
458,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x2Gb_brc.json
459,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x2Gb_rbc.json
460,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x4Gb_brc.json
461,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x4Gb_rbc.json
462,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x512Mb_brc.json
463,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_4x512Mb_rbc.json
464,JEDEC_1Gbx16_LPDDR4-1066.json,fifo.json,am_wideio_thermal.json
465,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
466,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
467,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
468,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
469,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
470,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
471,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_x16_brc.json
472,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr3_x16_rbc.json
473,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
474,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_hbm2_8Gb_pc_brc.json
475,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_1Gbx16_baroco.json
476,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_1Gbx16_robaco.json
477,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_1Gbx16_rocoba.json
478,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_512Mbx16_baroco.json
479,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_512Mbx16_robaco.json
480,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_512Mbx16_rocoba.json
481,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_lpddr4_8Gbx16_brc.json
482,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
483,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_brc.json
484,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio2_4x64_4x2Gb_rbc.json
485,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x1Gb_brc.json
486,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x1Gb_rbc.json
487,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x256Mb_brc.json
488,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x256Mb_rbc.json
489,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x2Gb_brc.json
490,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x2Gb_rbc.json
491,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x4Gb_brc.json
492,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x4Gb_rbc.json
493,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x512Mb_brc.json
494,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_4x512Mb_rbc.json
495,JEDEC_1Gbx16_LPDDR4-1066.json,fifoStrict.json,am_wideio_thermal.json
496,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
497,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_4x4Gbx16_dimm_p2KB_rbc.json
498,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_brc.json
499,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_8x1Gbx8_dimm_p1KB_rbc.json
500,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_brc.json
501,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_8x2Gbx8_dimm_p1KB_rbc.json
502,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_x16_brc.json
503,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr3_x16_rbc.json
504,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_ddr4_8x4Gbx8_dimm_p1KB_brc.json
505,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_hbm2_8Gb_pc_brc.json
506,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_1Gbx16_baroco.json
507,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_1Gbx16_robaco.json
508,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_1Gbx16_rocoba.json
509,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_512Mbx16_baroco.json
510,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_512Mbx16_robaco.json
511,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_512Mbx16_rocoba.json
512,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_lpddr4_8Gbx16_brc.json
513,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_stt-mram_8x2Gbx8_dimm_p1KB_rbc.json
514,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_brc.json
515,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio2_4x64_4x2Gb_rbc.json
516,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x1Gb_brc.json
517,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x1Gb_rbc.json
518,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x256Mb_brc.json
519,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x256Mb_rbc.json
520,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x2Gb_brc.json
521,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x2Gb_rbc.json
522,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x4Gb_brc.json
523,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x4Gb_rbc.json
524,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x512Mb_brc.json
525,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_4x512Mb_rbc.json
526,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs.json,am_wideio_thermal.json
527,JEDEC_1Gbx16_LPDDR4-1066.json,fr_fcfs_grp.json,am_ddr3_4x4Gbx16_dimm_p2KB_brc.json
